[INFO ] [2023-07-19 00:31:08,625] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-25 23:43:16,715] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-25 23:43:17,976] Register Step 02: Enter to Firstname textbox with value is 'Roosevelt'
[INFO ] [2023-07-25 23:43:18,054] Register Step 03: Enter to Lastname textbox with value is 'Gulgowski'
[INFO ] [2023-07-25 23:43:19,016] Register Step 04: Enter to Email textbox with value is 'concha.labadie@hotmail.com'
[INFO ] [2023-07-25 23:43:19,156] Register Step 05: Enter to Password textbox with value is 'M8qf*GC!4'
[INFO ] [2023-07-25 23:43:19,240] Register - Step 06: Enter to Confirm Password textbox with value is 'M8qf*GC!4'
[INFO ] [2023-07-25 23:43:29,331] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-25 23:43:30,074] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-25 23:43:30,387] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-25 23:43:30,773] Login - Step 02: Enter to Email textbox with value is 'concha.labadie@hotmail.com'
[INFO ] [2023-07-25 23:43:30,861] Login Step 03: Enter to Password textbox with value is 'M8qf*GC!4'
[INFO ] [2023-07-25 23:43:30,954] Login - Step 04: Click to Login button
[INFO ] [2023-07-25 23:43:31,602] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-25 23:43:32,123] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-25 23:43:32,520] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-25 23:43:32,595] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-25 23:43:32,651] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-25 23:43:32,715] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-25 23:43:32,781] OS name = windows 11
[INFO ] [2023-07-25 23:43:32,782] Driver instance name = firefoxdriver: firefox on windows (e0947e80-38b7-4ae0-987a-aa91b075ba6b)
[INFO ] [2023-07-26 21:05:09,355] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-26 21:05:10,865] Register Step 02: Enter to Firstname textbox with value is 'Melany'
[INFO ] [2023-07-26 21:05:10,953] Register Step 03: Enter to Lastname textbox with value is 'Kessler'
[INFO ] [2023-07-26 21:05:11,968] Register Step 04: Enter to Email textbox with value is 'laurence.crona@hotmail.com'
[INFO ] [2023-07-26 21:05:12,109] Register Step 05: Enter to Password textbox with value is '%#2AdDGyLX'
[INFO ] [2023-07-26 21:05:12,197] Register - Step 06: Enter to Confirm Password textbox with value is '%#2AdDGyLX'
[INFO ] [2023-07-26 21:05:22,272] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-26 21:05:23,107] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-26 21:05:23,450] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-26 21:05:23,867] Login - Step 02: Enter to Email textbox with value is 'laurence.crona@hotmail.com'
[INFO ] [2023-07-26 21:05:23,954] Login Step 03: Enter to Password textbox with value is '%#2AdDGyLX'
[INFO ] [2023-07-26 21:05:24,037] Login - Step 04: Click to Login button
[INFO ] [2023-07-26 21:05:24,749] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-26 21:05:25,290] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-26 21:05:25,818] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-26 21:05:25,884] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-26 21:05:25,944] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-26 21:05:26,005] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-26 21:05:26,067] OS name = windows 11
[INFO ] [2023-07-26 21:05:26,067] Driver instance name = firefoxdriver: firefox on windows (8d76ac3a-0b27-41b9-b7f6-d8d68316fc97)
[INFO ] [2023-07-26 21:05:29,835] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-26 21:05:30,942] Register Step 02: Enter to Firstname textbox with value is 'Julietta'
[INFO ] [2023-07-26 21:05:31,082] Register Step 03: Enter to Lastname textbox with value is 'Bergstrom'
[INFO ] [2023-07-26 21:05:31,509] Register Step 04: Enter to Email textbox with value is 'kristopher.krajcik@hotmail.com'
[INFO ] [2023-07-26 21:05:31,710] Register Step 05: Enter to Password textbox with value is 'OvTEAmp1o4$'
[INFO ] [2023-07-26 21:05:31,834] Register - Step 06: Enter to Confirm Password textbox with value is 'OvTEAmp1o4$'
[INFO ] [2023-07-26 21:05:41,967] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-26 21:05:42,714] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-26 21:05:43,154] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-26 21:05:43,537] Login - Step 02: Enter to Email textbox with value is 'kristopher.krajcik@hotmail.com'
[INFO ] [2023-07-26 21:05:43,698] Login Step 03: Enter to Password textbox with value is 'OvTEAmp1o4$'
[INFO ] [2023-07-26 21:05:43,821] Login - Step 04: Click to Login button
[INFO ] [2023-07-26 21:05:44,582] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-26 21:05:45,458] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-26 21:05:45,941] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-26 21:05:46,002] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-26 21:05:46,060] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-26 21:05:46,121] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-26 21:05:46,187] OS name = windows 11
[INFO ] [2023-07-26 21:05:46,187] Driver instance name = chromedriver: chrome on windows (1dd4ee935b1de16ccaa26b797a2e7fb2)
[INFO ] [2023-07-26 21:06:18,066] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-26 21:06:19,297] Register Step 02: Enter to Firstname textbox with value is 'Lindsey'
[INFO ] [2023-07-26 21:06:19,444] Register Step 03: Enter to Lastname textbox with value is 'Welch'
[INFO ] [2023-07-26 21:06:19,823] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-26 21:06:19,971] Register Step 04: Enter to Email textbox with value is 'rich.breitenberg@hotmail.com'
[INFO ] [2023-07-26 21:06:20,153] Register Step 05: Enter to Password textbox with value is '3Jldq#o@'
[INFO ] [2023-07-26 21:06:20,277] Register - Step 06: Enter to Confirm Password textbox with value is '3Jldq#o@'
[INFO ] [2023-07-26 21:06:21,173] Register Step 02: Enter to Firstname textbox with value is 'Gwendolyn'
[INFO ] [2023-07-26 21:06:21,264] Register Step 03: Enter to Lastname textbox with value is 'Dare'
[INFO ] [2023-07-26 21:06:22,286] Register Step 04: Enter to Email textbox with value is 'dewitt.haley@hotmail.com'
[INFO ] [2023-07-26 21:06:22,405] Register Step 05: Enter to Password textbox with value is 'phH4DR5@h'
[INFO ] [2023-07-26 21:06:22,489] Register - Step 06: Enter to Confirm Password textbox with value is 'phH4DR5@h'
[INFO ] [2023-07-26 21:06:30,409] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-26 21:06:31,180] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-26 21:06:31,538] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-26 21:06:31,909] Login - Step 02: Enter to Email textbox with value is 'rich.breitenberg@hotmail.com'
[INFO ] [2023-07-26 21:06:32,078] Login Step 03: Enter to Password textbox with value is '3Jldq#o@'
[INFO ] [2023-07-26 21:06:32,210] Login - Step 04: Click to Login button
[INFO ] [2023-07-26 21:06:32,570] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-26 21:06:32,908] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-26 21:06:33,264] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-26 21:06:33,334] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-26 21:06:33,590] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-26 21:06:33,667] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-26 21:06:33,725] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-26 21:06:33,786] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-26 21:06:33,848] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-26 21:06:33,914] OS name = windows 11
[INFO ] [2023-07-26 21:06:33,914] Driver instance name = chromedriver: chrome on windows (2c73da345c0f6206f8fb3d3ab7af8a0d)
[INFO ] [2023-07-26 21:06:34,038] Login - Step 02: Enter to Email textbox with value is 'dewitt.haley@hotmail.com'
[INFO ] [2023-07-26 21:06:34,149] Login Step 03: Enter to Password textbox with value is 'phH4DR5@h'
[INFO ] [2023-07-26 21:06:34,233] Login - Step 04: Click to Login button
[INFO ] [2023-07-26 21:06:34,926] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-26 21:06:35,308] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-26 21:06:35,702] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-26 21:06:35,774] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-26 21:06:35,844] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-26 21:06:35,906] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-26 21:06:35,970] OS name = windows 11
[INFO ] [2023-07-26 21:06:35,970] Driver instance name = firefoxdriver: firefox on windows (77b9370e-bb4d-4c44-98fb-4ffc8f545b33)
[INFO ] [2023-07-26 21:13:09,997] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-26 21:13:11,079] Register Step 02: Enter to Firstname textbox with value is 'Amado'
[INFO ] [2023-07-26 21:13:11,219] Register Step 03: Enter to Lastname textbox with value is 'Reichel'
[INFO ] [2023-07-26 21:13:11,598] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-26 21:13:11,765] Register Step 04: Enter to Email textbox with value is 'chance.howell@gmail.com'
[INFO ] [2023-07-26 21:13:11,933] Register Step 05: Enter to Password textbox with value is '7SG26&n5!'
[INFO ] [2023-07-26 21:13:12,052] Register - Step 06: Enter to Confirm Password textbox with value is '7SG26&n5!'
[INFO ] [2023-07-26 21:13:12,941] Register Step 02: Enter to Firstname textbox with value is 'Marcus'
[INFO ] [2023-07-26 21:13:13,020] Register Step 03: Enter to Lastname textbox with value is 'Waters'
[INFO ] [2023-07-26 21:13:13,985] Register Step 04: Enter to Email textbox with value is 'lincoln.friesen@hotmail.com'
[INFO ] [2023-07-26 21:13:14,111] Register Step 05: Enter to Password textbox with value is 'jn9gm5$&yY7'
[INFO ] [2023-07-26 21:13:14,195] Register - Step 06: Enter to Confirm Password textbox with value is 'jn9gm5$&yY7'
[INFO ] [2023-07-26 21:13:22,180] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-26 21:13:22,944] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-26 21:13:23,417] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-26 21:13:23,784] Login - Step 02: Enter to Email textbox with value is 'chance.howell@gmail.com'
[INFO ] [2023-07-26 21:13:23,911] Login Step 03: Enter to Password textbox with value is '7SG26&n5!'
[INFO ] [2023-07-26 21:13:24,038] Login - Step 04: Click to Login button
[INFO ] [2023-07-26 21:13:24,275] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-26 21:13:24,699] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-26 21:13:25,040] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-26 21:13:25,299] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-26 21:13:25,603] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-26 21:13:25,685] Login - Step 02: Enter to Email textbox with value is 'lincoln.friesen@hotmail.com'
[INFO ] [2023-07-26 21:13:25,785] Login Step 03: Enter to Password textbox with value is 'jn9gm5$&yY7'
[INFO ] [2023-07-26 21:13:25,864] Login - Step 04: Click to Login button
[INFO ] [2023-07-26 21:13:26,024] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-26 21:13:26,090] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-26 21:13:26,150] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-26 21:13:26,211] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-26 21:13:26,276] OS name = windows 11
[INFO ] [2023-07-26 21:13:26,277] Driver instance name = chromedriver: chrome on windows (797c92b141c2bf734fac2eecc0b9d3c8)
[INFO ] [2023-07-26 21:13:26,538] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-26 21:13:27,009] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-26 21:13:27,388] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-26 21:13:27,459] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-26 21:13:27,519] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-26 21:13:27,581] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-26 21:13:27,646] OS name = windows 11
[INFO ] [2023-07-26 21:13:27,646] Driver instance name = firefoxdriver: firefox on windows (65047d68-9abe-46b7-a4cc-61f2e8f8cb85)
[INFO ] [2023-07-26 21:20:06,473] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-26 21:20:07,631] Register Step 02: Enter to Firstname textbox with value is 'Junie'
[INFO ] [2023-07-26 21:20:07,782] Register Step 03: Enter to Lastname textbox with value is 'Simonis'
[INFO ] [2023-07-26 21:20:08,084] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-26 21:20:08,289] Register Step 04: Enter to Email textbox with value is 'ahmad.monahan@hotmail.com'
[INFO ] [2023-07-26 21:20:08,484] Register Step 05: Enter to Password textbox with value is '#^k5g^L$^U'
[INFO ] [2023-07-26 21:20:08,607] Register - Step 06: Enter to Confirm Password textbox with value is '#^k5g^L$^U'
[INFO ] [2023-07-26 21:20:09,285] Register Step 02: Enter to Firstname textbox with value is 'Lowell'
[INFO ] [2023-07-26 21:20:09,363] Register Step 03: Enter to Lastname textbox with value is 'Bailey'
[INFO ] [2023-07-26 21:20:10,339] Register Step 04: Enter to Email textbox with value is 'jesus.rempel@gmail.com'
[INFO ] [2023-07-26 21:20:10,465] Register Step 05: Enter to Password textbox with value is 'Ir!y3vz473'
[INFO ] [2023-07-26 21:20:10,547] Register - Step 06: Enter to Confirm Password textbox with value is 'Ir!y3vz473'
[INFO ] [2023-07-26 21:20:18,729] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-26 21:20:19,488] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-26 21:20:19,977] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-26 21:20:20,360] Login - Step 02: Enter to Email textbox with value is 'ahmad.monahan@hotmail.com'
[INFO ] [2023-07-26 21:20:20,506] Login Step 03: Enter to Password textbox with value is '#^k5g^L$^U'
[INFO ] [2023-07-26 21:20:20,641] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-26 21:20:20,657] Login - Step 04: Click to Login button
[INFO ] [2023-07-26 21:20:21,395] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-26 21:20:21,401] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-26 21:20:21,638] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-26 21:20:22,038] Login - Step 02: Enter to Email textbox with value is 'jesus.rempel@gmail.com'
[INFO ] [2023-07-26 21:20:22,135] Login Step 03: Enter to Password textbox with value is 'Ir!y3vz473'
[INFO ] [2023-07-26 21:20:22,214] Login - Step 04: Click to Login button
[INFO ] [2023-07-26 21:20:22,290] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-26 21:20:22,891] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-26 21:20:22,959] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-26 21:20:23,020] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-26 21:20:23,081] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-26 21:20:23,145] OS name = windows 11
[INFO ] [2023-07-26 21:20:23,145] Driver instance name = chromedriver: chrome on windows (dde1c1f9fd219efaa493b38ae49dc1f4)
[INFO ] [2023-07-26 21:20:23,205] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-26 21:20:23,703] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-26 21:20:24,057] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-26 21:20:24,141] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-26 21:20:24,201] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-26 21:20:24,263] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-26 21:20:24,327] OS name = windows 11
[INFO ] [2023-07-26 21:20:24,327] Driver instance name = firefoxdriver: firefox on windows (a8bb0607-ea1e-4859-84ee-347bdc9a7007)
[INFO ] [2023-07-27 02:27:19,414] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-27 02:27:20,367] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-07-27 02:27:20,556] Register Step 02: Enter to Firstname textbox with value is 'Gayle'
[INFO ] [2023-07-27 02:27:20,686] Register Step 03: Enter to Lastname textbox with value is 'Gislason'
[INFO ] [2023-07-27 02:27:21,106] Register Step 04: Enter to Email textbox with value is 'mozelle.kuhn@gmail.com'
[INFO ] [2023-07-27 02:27:21,302] Register Step 05: Enter to Password textbox with value is 'h!v9$e1o@'
[INFO ] [2023-07-27 02:27:21,424] Register - Step 06: Enter to Confirm Password textbox with value is 'h!v9$e1o@'
[INFO ] [2023-07-27 02:27:21,810] Register Step 02: Enter to Firstname textbox with value is 'Clair'
[INFO ] [2023-07-27 02:27:21,882] Register Step 03: Enter to Lastname textbox with value is 'Collier'
[INFO ] [2023-07-27 02:27:22,844] Register Step 04: Enter to Email textbox with value is 'norris.bode@gmail.com'
[INFO ] [2023-07-27 02:27:22,965] Register Step 05: Enter to Password textbox with value is '&l498$YDF'
[INFO ] [2023-07-27 02:27:23,050] Register - Step 06: Enter to Confirm Password textbox with value is '&l498$YDF'
[INFO ] [2023-07-27 02:27:31,554] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-27 02:27:32,254] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-27 02:27:32,734] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-27 02:27:33,088] Login - Step 02: Enter to Email textbox with value is 'mozelle.kuhn@gmail.com'
[INFO ] [2023-07-27 02:27:33,130] Register - Step 07: Click to 'Register' button
[INFO ] [2023-07-27 02:27:33,250] Login Step 03: Enter to Password textbox with value is 'h!v9$e1o@'
[INFO ] [2023-07-27 02:27:33,376] Login - Step 04: Click to Login button
[INFO ] [2023-07-27 02:27:33,885] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-07-27 02:27:34,017] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-27 02:27:34,142] Login - Step 01: Navigate to Login page
[INFO ] [2023-07-27 02:27:34,735] Login - Step 02: Enter to Email textbox with value is 'norris.bode@gmail.com'
[INFO ] [2023-07-27 02:27:34,820] Login Step 03: Enter to Password textbox with value is '&l498$YDF'
[INFO ] [2023-07-27 02:27:34,850] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-27 02:27:34,902] Login - Step 04: Click to Login button
[INFO ] [2023-07-27 02:27:35,574] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-27 02:27:35,629] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-27 02:27:35,688] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-27 02:27:35,750] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-27 02:27:35,812] OS name = windows 11
[INFO ] [2023-07-27 02:27:35,812] Driver instance name = chromedriver: chrome on windows (ec4dabd901328b96a3f16c8bb9d9cbf5)
[INFO ] [2023-07-27 02:27:36,433] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-07-27 02:27:36,910] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-07-27 02:27:37,484] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-07-27 02:27:37,553] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-07-27 02:27:37,611] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-07-27 02:27:37,675] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-07-27 02:27:37,738] OS name = windows 11
[INFO ] [2023-07-27 02:27:37,738] Driver instance name = firefoxdriver: firefox on windows (7aa82977-b4a1-4a13-964d-98f8f7538654)
[INFO ] [2023-08-01 00:55:45,831] OS name = windows 11
[INFO ] [2023-08-01 00:55:45,834] 
[INFO ] [2023-08-01 00:55:47,559] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-08-01 00:55:48,656] Register Step 02: Enter to Firstname textbox with value is 'Luis'
[INFO ] [2023-08-01 00:55:48,815] Register Step 03: Enter to Lastname textbox with value is 'Ryan'
[INFO ] [2023-08-01 00:55:49,289] Register Step 04: Enter to Email textbox with value is 'sherrill.jacobi@hotmail.com'
[INFO ] [2023-08-01 00:55:49,503] Register Step 05: Enter to Password textbox with value is 'fSHb*&9jX'
[INFO ] [2023-08-01 00:55:49,642] Register - Step 06: Enter to Confirm Password textbox with value is 'fSHb*&9jX'
[INFO ] [2023-08-01 00:55:59,774] Register - Step 07: Click to 'Register' button
[INFO ] [2023-08-01 00:56:00,520] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-08-01 00:56:00,981] Login - Step 01: Navigate to Login page
[INFO ] [2023-08-01 00:56:01,366] Login - Step 02: Enter to Email textbox with value is 'sherrill.jacobi@hotmail.com'
[INFO ] [2023-08-01 00:56:01,497] Login Step 03: Enter to Password textbox with value is 'fSHb*&9jX'
[INFO ] [2023-08-01 00:56:01,625] Login - Step 04: Click to Login button
[INFO ] [2023-08-01 00:56:02,362] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-08-01 00:56:03,329] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-08-01 00:56:03,771] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-08-01 00:56:03,846] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-08-01 00:56:03,907] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-08-01 00:56:03,966] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-08-01 00:56:04,035] OS name = windows 11
[INFO ] [2023-08-01 00:56:04,035] Driver instance name = chromedriver: chrome on windows (1b29712d20ae8e4dcec6b1cf9dab828c)
[INFO ] [2023-08-01 00:57:45,207] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-08-01 00:57:46,340] Register Step 02: Enter to Firstname textbox with value is 'Mary'
[INFO ] [2023-08-01 00:57:46,531] Register Step 03: Enter to Lastname textbox with value is 'Lind'
[INFO ] [2023-08-01 00:57:46,814] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-08-01 00:57:47,086] Register Step 04: Enter to Email textbox with value is 'frederick.hermiston@yahoo.com'
[INFO ] [2023-08-01 00:57:47,313] Register Step 05: Enter to Password textbox with value is 'qXtc&E0&%'
[INFO ] [2023-08-01 00:57:47,435] Register - Step 06: Enter to Confirm Password textbox with value is 'qXtc&E0&%'
[INFO ] [2023-08-01 00:57:48,071] Register Step 02: Enter to Firstname textbox with value is 'Cassy'
[INFO ] [2023-08-01 00:57:48,167] Register Step 03: Enter to Lastname textbox with value is 'Hansen'
[INFO ] [2023-08-01 00:57:49,190] Register Step 04: Enter to Email textbox with value is 'luis.wuckert@hotmail.com'
[INFO ] [2023-08-01 00:57:49,345] Register Step 05: Enter to Password textbox with value is 'UClj7hE7r9'
[INFO ] [2023-08-01 00:57:49,429] Register - Step 06: Enter to Confirm Password textbox with value is 'UClj7hE7r9'
[INFO ] [2023-08-01 00:57:57,560] Register - Step 07: Click to 'Register' button
[INFO ] [2023-08-01 00:57:58,315] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-08-01 00:57:58,621] Login - Step 01: Navigate to Login page
[INFO ] [2023-08-01 00:57:58,974] Login - Step 02: Enter to Email textbox with value is 'frederick.hermiston@yahoo.com'
[INFO ] [2023-08-01 00:57:59,145] Login Step 03: Enter to Password textbox with value is 'qXtc&E0&%'
[INFO ] [2023-08-01 00:57:59,277] Login - Step 04: Click to Login button
[INFO ] [2023-08-01 00:57:59,522] Register - Step 07: Click to 'Register' button
[INFO ] [2023-08-01 00:58:00,004] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-08-01 00:58:00,282] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-08-01 00:58:00,441] Register - Step 08: Verify register success message is displayed
[INFO ] [2023-08-01 00:58:00,666] Login - Step 01: Navigate to Login page
[INFO ] [2023-08-01 00:58:00,777] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-08-01 00:58:00,833] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-08-01 00:58:00,893] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-08-01 00:58:00,952] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-08-01 00:58:01,016] OS name = windows 11
[INFO ] [2023-08-01 00:58:01,016] Driver instance name = chromedriver: chrome on windows (ad4cbb31e93b4e19e7b261e43c97f59f)
[INFO ] [2023-08-01 00:58:01,157] Login - Step 02: Enter to Email textbox with value is 'luis.wuckert@hotmail.com'
[INFO ] [2023-08-01 00:58:01,269] Login Step 03: Enter to Password textbox with value is 'UClj7hE7r9'
[INFO ] [2023-08-01 00:58:01,349] Login - Step 04: Click to Login button
[INFO ] [2023-08-01 00:58:01,968] Login Step 05: Verify 'My Account' link is displayed
[INFO ] [2023-08-01 00:58:02,339] My Account Step 01: Navigate to 'My Account' page
[INFO ] [2023-08-01 00:58:02,699] My Account Step 02: Verify 'Customer Infor' page is displayed
[INFO ] [2023-08-01 00:58:02,765] My Account Step 03: Verify 'First Name' value is correctly
[INFO ] [2023-08-01 00:58:02,823] My Account Step 04: Verify 'Last Name' value is correctly
[INFO ] [2023-08-01 00:58:02,886] My Account Step 05: Verify 'Email' value is correctly
[INFO ] [2023-08-01 00:58:02,953] OS name = windows 11
[INFO ] [2023-08-01 00:58:02,953] Driver instance name = firefoxdriver: firefox on windows (53014049-c625-4daf-a678-5f96bb8d30f7)
[INFO ] [2023-08-01 01:34:36,032] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-08-01 01:34:37,157] Register Step 02: Enter to Firstname textbox with value is 'Autumn'
[INFO ] [2023-08-01 01:34:37,300] Register Step 03: Enter to Lastname textbox with value is 'Zulauf'
[INFO ] [2023-08-01 01:34:37,549] Register Step 01: Navigate to 'Register' page
[INFO ] [2023-08-01 01:34:37,812] Register Step 04: Enter to Email textbox with value is 'ned.koss@hotmail.com'
[INFO ] [2023-08-01 01:34:38,024] Register Step 05: Enter to Password textbox with value is '4Q&7f@9cWKo'
[INFO ] [2023-08-01 01:34:38,148] Register - Step 06: Enter to Confirm Password textbox with value is '4Q&7f@9cWKo'
[INFO ] [2023-08-01 01:34:38,766] Register Step 02: Enter to Firstname textbox with value is 'Cara'
[INFO ] [2023-08-01 01:34:38,844] Register Step 03: Enter to Lastname textbox with value is 'Buckridge'
